-0.4221; 145330;
-0.3478; 145444;
-0.3229; 145558;
-0.3123; 145673;
-0.4018; 145787;
-0.5228; 146095;
-0.3954; 146221;
-0.5191; 146335;
-0.4512; 146449;
-0.4360; 146563;
-0.4600; 146678;
-0.4646; 146792;
-0.4655; 146906;
-0.4581; 147020;
-0.4863; 147135;
-0.5029; 147249;
-0.3330; 147363;
-0.4494; 147477;
-0.4046; 147591;
-0.3783; 147706;
-0.3995; 147820;
-0.3792; 147934;
-0.3912; 148048;
-0.3658; 148162;
-0.3607; 148277;
-0.4212; 148391;
-0.4337; 148505;
-0.3963; 148619;
-0.2980; 148734;
-0.3921; 148848;
-0.3991; 148962;
-0.4060; 149076;
-0.2980; 149190;
-0.4235; 149305;
-0.3921; 149430;
-0.3658; 149544;
-0.3737; 149659;
-0.3783; 149773;
-0.2970; 149887;
-0.3963; 150001;
-0.3492; 150116;
-0.3377; 150230;
-0.2767; 150344;
-0.3146; 150458;
-0.4032; 150572;
-0.3824; 150687;
-0.3353; 150801;
-0.3109; 150915;
-0.4027; 151029;
-0.3617; 151143;
-0.3390; 151258;
-0.3963; 151372;
-0.3986; 151486;
-0.4263; 151600;
-0.4018; 151714;
-0.4415; 151829;
-0.4291; 151943;
-0.4475; 152057;
-0.3972; 152171;
-0.3963; 152285;
-0.4397; 152400;
-0.3487; 152514;
-0.3681; 152628;
-0.4087; 152754;
-0.4328; 152868;
-0.3903; 153188;
-0.5611; 153302;
-0.4729; 153416;
-0.4406; 153530;
-0.5306; 153645;
-0.4965; 153759;
-0.4244; 153873;
-0.4600; 153987;
-0.4401; 154101;
-0.4171; 154216;
-0.4771; 154330;
-0.5860; 154444;
-0.4540; 154558;
-0.4868; 154672;
-0.4485; 154787;
-0.4378; 154901;
-0.4655; 155015;
-0.5274; 155129;
-0.4715; 155243;
-0.4369; 155358;
-0.5126; 155472;
-0.4595; 155586;
-0.6497; 155700;
-0.5809; 155814;
-0.5597; 155929;
-0.5842; 156043;
-0.5011; 156157;
-0.5426; 156271;
-0.5902; 156385;
-0.5796; 156500;
-0.5606; 156614;
-0.5768; 156728;
-0.5394; 156842;
-0.6488; 156957;
-0.6017; 157071;
-0.5685; 157185;
-0.5006; 157299;
-0.5112; 157413;
-0.5380; 157528;
-0.5292; 157642;
-0.4457; 157756;
-0.5394; 157870;
